record_id,year,employee_id,facility_id,facility_name,country,region,department,gender,ethnicity,job_level,is_leadership,current_salary,training_hours,had_injury,left_company,parental_leave_taken
WF-0017739,2023,EMP-08763,FAC-012,Sao Paulo Operations,Brazil,Latin America,Finance,Female,White,Junior,False,42400.59,32.0,False,False,False
WF-0017740,2023,EMP-08764,FAC-012,Sao Paulo Operations,Brazil,Latin America,Finance,Male,Black,Manager,True,110256.95,31.0,False,False,True
WF-0017741,2023,EMP-08765,FAC-012,Sao Paulo Operations,Brazil,Latin America,Finance,Male,White,Junior,False,49961.29,32.0,False,False,False
WF-0017742,2023,EMP-08766,FAC-012,Sao Paulo Operations,Brazil,Latin America,Finance,Female,White,Mid-Level,False,73240.16,31.7,False,False,False
WF-0017743,2023,EMP-08767,FAC-012,Sao Paulo Operations,Brazil,Latin America,Finance,Male,Hispanic,Junior,False,54030.77,31.0,False,False,False
WF-0017744,2023,EMP-08768,FAC-012,Sao Paulo Operations,Brazil,Latin America,Finance,Male,Hispanic,Mid-Level,False,68187.13,29.0,False,False,False
WF-0017745,2023,EMP-08769,FAC-012,Sao Paulo Operations,Brazil,Latin America,HR,Male,Asian,Manager,True,122833.2,28.4,True,False,False
WF-0017746,2023,EMP-08770,FAC-012,Sao Paulo Operations,Brazil,Latin America,HR,Male,White,Senior,False,102392.77,31.7,False,False,False
WF-0017747,2023,EMP-08771,FAC-012,Sao Paulo Operations,Brazil,Latin America,HR,Male,White,Mid-Level,False,62928.67,32.8,False,False,False
WF-0017748,2023,EMP-08772,FAC-012,Sao Paulo Operations,Brazil,Latin America,HR,Male,Hispanic,Junior,False,38764.57,32.0,False,True,False
WF-0017749,2023,EMP-08773,FAC-012,Sao Paulo Operations,Brazil,Latin America,HR,Male,White,Mid-Level,False,76883.49,30.5,False,False,False
WF-0017750,2023,EMP-08774,FAC-012,Sao Paulo Operations,Brazil,Latin America,HR,Female,Asian,Mid-Level,False,71966.24,32.4,False,False,False
WF-0017751,2023,EMP-08775,FAC-012,Sao Paulo Operations,Brazil,Latin America,HR,Male,Asian,Director,True,164702.87,30.0,False,False,False
WF-0017752,2023,EMP-08776,FAC-012,Sao Paulo Operations,Brazil,Latin America,HR,Male,White,Junior,False,53439.87,29.7,False,False,False
WF-0017753,2023,EMP-08777,FAC-012,Sao Paulo Operations,Brazil,Latin America,HR,Non-Binary,White,Manager,True,123076.7,34.5,False,False,True
WF-0017754,2023,EMP-08778,FAC-012,Sao Paulo Operations,Brazil,Latin America,HR,Male,White,Mid-Level,False,72502.46,33.5,False,False,False
WF-0017755,2023,EMP-08779,FAC-012,Sao Paulo Operations,Brazil,Latin America,HR,Female,Asian,Junior,False,45651.67,23.8,False,False,False
WF-0017756,2023,EMP-08780,FAC-012,Sao Paulo Operations,Brazil,Latin America,HR,Female,Hispanic,Senior,False,83414.57,27.8,False,False,False
WF-0017757,2023,EMP-08781,FAC-012,Sao Paulo Operations,Brazil,Latin America,HR,Female,Asian,Mid-Level,False,53307.3,34.8,False,False,False
WF-0017758,2023,EMP-08782,FAC-012,Sao Paulo Operations,Brazil,Latin America,HR,Female,White,Senior,False,85222.72,26.6,False,True,False
WF-0017759,2023,EMP-08783,FAC-012,Sao Paulo Operations,Brazil,Latin America,HR,Female,Asian,Manager,True,105904.04,28.5,False,False,False
WF-0017760,2023,EMP-08784,FAC-012,Sao Paulo Operations,Brazil,Latin America,HR,Female,White,Mid-Level,False,74725.06,30.8,False,True,False
WF-0017761,2023,EMP-08785,FAC-012,Sao Paulo Operations,Brazil,Latin America,HR,Male,White,Mid-Level,False,56949.54,32.5,True,False,True
WF-0017762,2023,EMP-08786,FAC-012,Sao Paulo Operations,Brazil,Latin America,HR,Female,Asian,Mid-Level,False,64528.45,30.8,False,False,False
WF-0017763,2023,EMP-08787,FAC-012,Sao Paulo Operations,Brazil,Latin America,HR,Male,White,Junior,False,54650.97,24.6,False,False,False
WF-0017764,2023,EMP-08788,FAC-012,Sao Paulo Operations,Brazil,Latin America,HR,Female,White,Senior,False,71859.9,33.2,False,False,False
WF-0017765,2023,EMP-08789,FAC-012,Sao Paulo Operations,Brazil,Latin America,HR,Female,White,Junior,False,32851.13,33.8,False,True,False
WF-0017766,2023,EMP-08790,FAC-012,Sao Paulo Operations,Brazil,Latin America,HR,Male,Black,Mid-Level,False,63901.16,26.7,False,False,False
WF-0017767,2023,EMP-08791,FAC-012,Sao Paulo Operations,Brazil,Latin America,HR,Female,Asian,Mid-Level,False,69790.61,33.6,False,False,False
WF-0017768,2023,EMP-08792,FAC-012,Sao Paulo Operations,Brazil,Latin America,HR,Male,White,Mid-Level,False,72501.26,28.8,False,False,False
WF-0017769,2023,EMP-08793,FAC-012,Sao Paulo Operations,Brazil,Latin America,HR,Male,White,Mid-Level,False,69507.48,35.7,False,False,False
WF-0017770,2023,EMP-08794,FAC-012,Sao Paulo Operations,Brazil,Latin America,HR,Male,White,Junior,False,51718.36,,False,False,False
WF-0017771,2023,EMP-08795,FAC-012,Sao Paulo Operations,Brazil,Latin America,HR,Female,Asian,Mid-Level,False,57658.86,31.4,False,False,False
WF-0017772,2023,EMP-08796,FAC-012,Sao Paulo Operations,Brazil,Latin America,HR,Male,Hispanic,Junior,False,49913.55,31.7,False,True,False
WF-0017773,2023,EMP-08797,FAC-012,Sao Paulo Operations,Brazil,Latin America,HR,Male,White,Manager,True,129284.79,34.4,False,False,False
WF-0017774,2023,EMP-08798,FAC-012,Sao Paulo Operations,Brazil,Latin America,HR,Female,Asian,C-Suite,True,414463.34,28.5,True,False,False
WF-0017775,2023,EMP-08799,FAC-012,Sao Paulo Operations,Brazil,Latin America,HR,Male,White,Junior,False,36546.53,31.3,False,False,False
WF-0017776,2023,EMP-08800,FAC-012,Sao Paulo Operations,Brazil,Latin America,HR,Male,Other,Junior,False,44437.43,33.8,False,True,False
WF-0017777,2023,EMP-08801,FAC-012,Sao Paulo Operations,Brazil,Latin America,HR,Male,Asian,C-Suite,True,586590.91,31.0,False,False,False
WF-0017778,2023,EMP-08802,FAC-012,Sao Paulo Operations,Brazil,Latin America,HR,Male,Black,Mid-Level,False,63695.95,29.5,False,False,False
WF-0017779,2023,EMP-08803,FAC-012,Sao Paulo Operations,Brazil,Latin America,HR,Female,White,Mid-Level,False,58847.1,33.3,False,False,False
WF-0017780,2023,EMP-08804,FAC-012,Sao Paulo Operations,Brazil,Latin America,HR,Male,White,Senior,False,107846.63,25.6,False,False,False
WF-0017781,2023,EMP-08805,FAC-012,Sao Paulo Operations,Brazil,Latin America,HR,Male,Hispanic,Director,True,198889.09,29.4,False,False,False
WF-0017782,2023,EMP-08806,FAC-012,Sao Paulo Operations,Brazil,Latin America,HR,Female,Asian,Junior,False,33104.27,31.4,False,True,False
WF-0017783,2023,EMP-08807,FAC-012,Sao Paulo Operations,Brazil,Latin America,HR,Female,White,Mid-Level,False,64990.49,33.7,False,False,False
WF-0017784,2023,EMP-08808,FAC-012,Sao Paulo Operations,Brazil,Latin America,HR,Male,Hispanic,Manager,True,139276.53,25.1,False,False,False
WF-0017785,2023,EMP-08809,FAC-012,Sao Paulo Operations,Brazil,Latin America,HR,Male,White,Senior,False,91248.68,30.5,False,True,False
WF-0017786,2023,EMP-08810,FAC-012,Sao Paulo Operations,Brazil,Latin America,HR,Female,Hispanic,Junior,False,44639.75,28.6,False,False,False
WF-0017787,2023,EMP-08811,FAC-012,Sao Paulo Operations,Brazil,Latin America,HR,Female,White,VP,True,199378.3,28.8,False,False,False
WF-0017788,2023,EMP-08812,FAC-012,Sao Paulo Operations,Brazil,Latin America,HR,Female,White,Mid-Level,False,54773.26,34.7,False,False,False
WF-0017789,2023,EMP-08813,FAC-012,Sao Paulo Operations,Brazil,Latin America,HR,Male,Asian,Junior,False,48330.81,27.5,False,False,False
WF-0017790,2023,EMP-08814,FAC-012,Sao Paulo Operations,Brazil,Latin America,HR,Male,White,Mid-Level,False,64989.7,29.5,False,False,False
WF-0017791,2023,EMP-08815,FAC-012,Sao Paulo Operations,Brazil,Latin America,HR,Male,White,Junior,False,51340.77,27.2,False,False,False
WF-0017792,2023,EMP-08816,FAC-012,Sao Paulo Operations,Brazil,Latin America,HR,Female,Hispanic,Junior,False,52629.04,31.1,False,False,True
WF-0017793,2023,EMP-08817,FAC-012,Sao Paulo Operations,Brazil,Latin America,HR,Male,Hispanic,Director,True,156277.42,32.4,False,False,False
WF-0017794,2023,EMP-08818,FAC-012,Sao Paulo Operations,Brazil,Latin America,HR,Male,White,Mid-Level,False,57954.47,31.6,False,False,False
WF-0017795,2023,EMP-08819,FAC-012,Sao Paulo Operations,Brazil,Latin America,HR,Male,White,Mid-Level,False,56498.51,29.4,False,False,False
WF-0017796,2023,EMP-08820,FAC-012,Sao Paulo Operations,Brazil,Latin America,HR,Male,Asian,Director,True,182291.53,33.5,False,False,False
WF-0017797,2023,EMP-08821,FAC-012,Sao Paulo Operations,Brazil,Latin America,Legal,Female,White,Senior,False,92183.85,26.9,False,False,True
WF-0017798,2023,EMP-08822,FAC-012,Sao Paulo Operations,Brazil,Latin America,Legal,Male,Black,Senior,False,110547.32,31.8,False,False,False
WF-0017799,2023,EMP-08823,FAC-012,Sao Paulo Operations,Brazil,Latin America,Legal,Female,White,Mid-Level,False,58884.7,28.8,False,True,False
WF-0017800,2023,EMP-08824,FAC-012,Sao Paulo Operations,Brazil,Latin America,Legal,Female,White,Junior,False,46365.1,32.8,False,False,False
WF-0017801,2023,EMP-08825,FAC-012,Sao Paulo Operations,Brazil,Latin America,Legal,Non-Binary,White,Senior,False,79521.73,31.6,False,False,False
WF-0017802,2023,EMP-08826,FAC-012,Sao Paulo Operations,Brazil,Latin America,Legal,Female,Other,Junior,False,41670.41,30.5,False,False,False
WF-0017803,2023,EMP-08827,FAC-012,Sao Paulo Operations,Brazil,Latin America,Legal,Male,Black,Manager,True,132198.95,31.5,False,False,False
WF-0017804,2023,EMP-08828,FAC-012,Sao Paulo Operations,Brazil,Latin America,Legal,Male,White,Director,True,149374.25,28.2,False,False,False
WF-0017805,2023,EMP-08829,FAC-012,Sao Paulo Operations,Brazil,Latin America,Legal,Female,White,Senior,False,97292.19,31.5,False,False,False
WF-0017806,2023,EMP-08830,FAC-012,Sao Paulo Operations,Brazil,Latin America,Legal,Male,White,Mid-Level,False,71412.37,34.3,False,False,False
WF-0017807,2023,EMP-08831,FAC-012,Sao Paulo Operations,Brazil,Latin America,Legal,Male,Hispanic,Senior,False,99051.81,29.8,False,False,False
WF-0017808,2023,EMP-08832,FAC-012,Sao Paulo Operations,Brazil,Latin America,Legal,Female,White,Junior,False,48018.5,31.6,False,True,False
WF-0017809,2023,EMP-08833,FAC-012,Sao Paulo Operations,Brazil,Latin America,Legal,Male,White,Senior,False,94530.84,29.5,False,False,False
WF-0017810,2023,EMP-08834,FAC-012,Sao Paulo Operations,Brazil,Latin America,Legal,Male,White,VP,True,249497.1,29.3,False,False,True
WF-0017811,2023,EMP-08835,FAC-012,Sao Paulo Operations,Brazil,Latin America,Legal,Male,Asian,Junior,False,56037.41,32.1,False,False,False
WF-0017812,2023,EMP-08836,FAC-012,Sao Paulo Operations,Brazil,Latin America,Legal,Female,White,Director,True,131979.74,34.4,False,False,False
WF-0017813,2023,EMP-08837,FAC-012,Sao Paulo Operations,Brazil,Latin America,Legal,Male,White,Manager,True,130080.75,29.2,False,False,False
WF-0017814,2023,EMP-08838,FAC-012,Sao Paulo Operations,Brazil,Latin America,Legal,Female,Black,Manager,True,99260.58,33.6,False,False,False
WF-0017815,2023,EMP-08839,FAC-012,Sao Paulo Operations,Brazil,Latin America,Legal,Female,White,Senior,False,78629.0,32.1,False,False,False
WF-0017816,2023,EMP-08840,FAC-012,Sao Paulo Operations,Brazil,Latin America,Legal,Male,Asian,VP,True,224330.1,29.4,False,False,False
WF-0017817,2023,EMP-08841,FAC-012,Sao Paulo Operations,Brazil,Latin America,Legal,Male,Asian,Manager,True,118441.58,29.0,False,True,False
WF-0017818,2023,EMP-08842,FAC-012,Sao Paulo Operations,Brazil,Latin America,Legal,Male,White,Mid-Level,False,64210.87,31.1,False,True,False
WF-0017819,2023,EMP-08843,FAC-012,Sao Paulo Operations,Brazil,Latin America,Legal,Male,White,VP,True,331503.27,30.8,False,False,False
WF-0017820,2023,EMP-08844,FAC-012,Sao Paulo Operations,Brazil,Latin America,Legal,Male,White,Junior,False,42280.2,31.1,False,False,False
WF-0017821,2023,EMP-08845,FAC-012,Sao Paulo Operations,Brazil,Latin America,Legal,Female,White,Junior,False,35463.83,31.8,False,False,False
WF-0017822,2023,EMP-08846,FAC-012,Sao Paulo Operations,Brazil,Latin America,Legal,Male,White,Junior,False,49647.47,31.2,False,False,False
WF-0017823,2023,EMP-08847,FAC-012,Sao Paulo Operations,Brazil,Latin America,Legal,Male,Asian,VP,True,213536.34,30.6,False,False,False
WF-0017824,2023,EMP-08848,FAC-012,Sao Paulo Operations,Brazil,Latin America,Legal,Male,Asian,Junior,False,45196.02,34.3,False,False,False
WF-0017825,2023,EMP-08849,FAC-012,Sao Paulo Operations,Brazil,Latin America,Legal,Female,Asian,Junior,False,45987.05,28.2,False,False,False
WF-0017826,2023,EMP-08850,FAC-012,Sao Paulo Operations,Brazil,Latin America,Legal,Female,Asian,Manager,True,119620.93,28.6,False,False,False
WF-0017827,2023,EMP-08851,FAC-012,Sao Paulo Operations,Brazil,Latin America,Legal,Male,White,Mid-Level,False,67151.84,30.7,False,False,False
WF-0017828,2023,EMP-08852,FAC-012,Sao Paulo Operations,Brazil,Latin America,Legal,Male,Asian,Mid-Level,False,76168.82,29.7,False,False,False
WF-0017829,2023,EMP-08853,FAC-012,Sao Paulo Operations,Brazil,Latin America,Legal,Female,White,Mid-Level,False,63406.46,32.2,False,False,False
WF-0017830,2023,EMP-08854,FAC-012,Sao Paulo Operations,Brazil,Latin America,Legal,Male,White,Manager,True,130105.05,33.7,False,False,True
WF-0017831,2023,EMP-08855,FAC-012,Sao Paulo Operations,Brazil,Latin America,Legal,Female,Black,Junior,False,51264.29,29.4,False,False,False
WF-0017832,2023,EMP-08856,FAC-012,Sao Paulo Operations,Brazil,Latin America,Legal,Non-Binary,Black,VP,True,207808.0,27.4,False,False,True
WF-0017833,2023,EMP-08857,FAC-012,Sao Paulo Operations,Brazil,Latin America,Legal,Male,Asian,Mid-Level,False,57077.56,30.4,False,False,False
WF-0017834,2023,EMP-08858,FAC-012,Sao Paulo Operations,Brazil,Latin America,Legal,Female,Asian,Senior,False,72245.45,32.9,False,True,False
WF-0017835,2023,EMP-08859,FAC-012,Sao Paulo Operations,Brazil,Latin America,Legal,Female,Other,Mid-Level,False,71806.07,30.8,True,False,True
WF-0017836,2023,EMP-08860,FAC-012,Sao Paulo Operations,Brazil,Latin America,Legal,Male,Hispanic,Manager,True,136585.3,29.6,False,False,False
WF-0017837,2023,EMP-08861,FAC-012,Sao Paulo Operations,Brazil,Latin America,Legal,Male,White,Mid-Level,False,73820.89,33.7,False,False,False
WF-0017838,2023,EMP-08862,FAC-012,Sao Paulo Operations,Brazil,Latin America,Legal,Female,White,Senior,False,102261.3,28.2,False,False,True
WF-0017839,2023,EMP-08863,FAC-012,Sao Paulo Operations,Brazil,Latin America,Legal,Female,Asian,Manager,True,97511.93,35.3,False,False,False
WF-0017840,2023,EMP-08864,FAC-012,Sao Paulo Operations,Brazil,Latin America,Legal,Non-Binary,Other,Manager,True,139164.31,31.3,True,False,False
WF-0017841,2023,EMP-08865,FAC-012,Sao Paulo Operations,Brazil,Latin America,Legal,Male,White,Junior,False,38838.6,30.9,False,False,False
WF-0017842,2023,EMP-08866,FAC-012,Sao Paulo Operations,Brazil,Latin America,Legal,Male,White,VP,True,250104.92,31.1,False,False,False
WF-0017843,2023,EMP-08867,FAC-012,Sao Paulo Operations,Brazil,Latin America,Legal,Female,Asian,Mid-Level,False,55898.2,29.1,False,False,False
WF-0017844,2023,EMP-08868,FAC-012,Sao Paulo Operations,Brazil,Latin America,Legal,Male,Asian,Junior,False,36866.95,29.2,False,True,False
WF-0017845,2023,EMP-08869,FAC-012,Sao Paulo Operations,Brazil,Latin America,Legal,Female,White,Junior,False,45082.22,34.1,False,False,False
WF-0017846,2023,EMP-08870,FAC-012,Sao Paulo Operations,Brazil,Latin America,Legal,Male,Asian,Mid-Level,False,65258.5,33.5,False,False,False
WF-0017847,2023,EMP-08871,FAC-012,Sao Paulo Operations,Brazil,Latin America,Legal,Female,Black,Junior,False,45110.97,32.7,False,False,False
WF-0017848,2023,EMP-08872,FAC-012,Sao Paulo Operations,Brazil,Latin America,Legal,Male,Asian,Mid-Level,False,68112.93,29.4,False,False,False
WF-0017849,2023,EMP-08873,FAC-012,Sao Paulo Operations,Brazil,Latin America,IT,Male,White,Mid-Level,False,56516.35,31.0,False,False,False
WF-0017850,2023,EMP-08874,FAC-012,Sao Paulo Operations,Brazil,Latin America,IT,Male,Other,Mid-Level,False,65316.28,35.0,False,False,False
WF-0017851,2023,EMP-08875,FAC-012,Sao Paulo Operations,Brazil,Latin America,IT,Female,Hispanic,Manager,True,100696.78,33.5,False,False,False
WF-0017852,2023,EMP-08876,FAC-012,Sao Paulo Operations,Brazil,Latin America,IT,Female,White,Mid-Level,False,51908.95,27.7,False,False,False
WF-0017853,2023,EMP-08877,FAC-012,Sao Paulo Operations,Brazil,Latin America,IT,Male,White,Senior,False,97160.99,30.3,False,False,False
WF-0017854,2023,EMP-08878,FAC-012,Sao Paulo Operations,Brazil,Latin America,IT,Female,Asian,Mid-Level,False,61319.48,27.5,False,False,False
WF-0017855,2023,EMP-08879,FAC-012,Sao Paulo Operations,Brazil,Latin America,IT,Female,White,Junior,False,46330.3,32.6,False,False,False
WF-0017856,2023,EMP-08880,FAC-012,Sao Paulo Operations,Brazil,Latin America,IT,Female,Hispanic,Mid-Level,False,54454.57,32.5,False,False,False
WF-0017857,2023,EMP-08881,FAC-012,Sao Paulo Operations,Brazil,Latin America,IT,Male,Black,Senior,False,85627.74,33.3,False,False,False
WF-0017858,2023,EMP-08882,FAC-012,Sao Paulo Operations,Brazil,Latin America,IT,Female,Black,Director,True,133931.89,33.1,False,False,True
WF-0017859,2023,EMP-08883,FAC-012,Sao Paulo Operations,Brazil,Latin America,IT,Male,White,Junior,False,41656.79,35.7,True,False,False
WF-0017860,2023,EMP-08884,FAC-012,Sao Paulo Operations,Brazil,Latin America,IT,Male,White,C-Suite,True,504684.32,33.9,False,False,False
WF-0017861,2023,EMP-08885,FAC-012,Sao Paulo Operations,Brazil,Latin America,IT,Male,White,Junior,False,51294.25,35.8,False,True,False
WF-0017862,2023,EMP-08886,FAC-012,Sao Paulo Operations,Brazil,Latin America,IT,Male,Asian,Manager,True,132537.11,29.5,False,False,False
WF-0017863,2023,EMP-08887,FAC-012,Sao Paulo Operations,Brazil,Latin America,IT,Male,Asian,Director,True,165844.96,33.1,False,False,False
WF-0017864,2023,EMP-08888,FAC-012,Sao Paulo Operations,Brazil,Latin America,IT,Female,Asian,Junior,False,46567.64,32.8,False,False,False
WF-0017865,2023,EMP-08889,FAC-012,Sao Paulo Operations,Brazil,Latin America,IT,Male,White,Director,True,150140.56,36.4,False,False,False
WF-0017866,2023,EMP-08890,FAC-012,Sao Paulo Operations,Brazil,Latin America,IT,Male,Asian,Senior,False,88828.32,37.7,False,False,False
WF-0017867,2023,EMP-08891,FAC-012,Sao Paulo Operations,Brazil,Latin America,IT,Male,White,Mid-Level,False,70339.8,29.7,False,False,False
WF-0017868,2023,EMP-08892,FAC-012,Sao Paulo Operations,Brazil,Latin America,IT,Male,White,Director,True,159096.24,31.7,False,False,False
WF-0017869,2023,EMP-08893,FAC-012,Sao Paulo Operations,Brazil,Latin America,IT,Male,Asian,Senior,False,104940.22,31.9,False,False,False
WF-0017870,2023,EMP-08894,FAC-012,Sao Paulo Operations,Brazil,Latin America,IT,Female,Asian,Mid-Level,False,64245.66,34.7,False,True,False
WF-0017871,2023,EMP-08895,FAC-012,Sao Paulo Operations,Brazil,Latin America,IT,Male,White,Junior,False,39524.45,31.5,False,False,False
WF-0017872,2023,EMP-08896,FAC-012,Sao Paulo Operations,Brazil,Latin America,IT,Male,Asian,Senior,False,96213.89,33.8,False,False,False
WF-0017873,2023,EMP-08897,FAC-012,Sao Paulo Operations,Brazil,Latin America,IT,Male,Hispanic,Mid-Level,False,72066.52,32.6,False,False,False
WF-0017874,2023,EMP-08898,FAC-012,Sao Paulo Operations,Brazil,Latin America,IT,Female,Asian,Senior,False,75224.91,27.1,False,False,False
