record_id,year,month,month_name,quarter,fiscal_period,facility_id,facility_name,country,region,facility_size,facility_employees,meter_type,scope,consumption,unit,emissions_tco2e,improvement_factor
ENV-0011777,2023,7,July,Q3,2023-07,FAC-002,Detroit Assembly,USA,North America,Large,950,Renewable Energy,Scope 2,102.065,MWh,0.001,0.9682
ENV-0011778,2023,7,July,Q3,2023-07,FAC-002,Detroit Assembly,USA,North America,Large,950,Renewable Energy,Scope 2,77.793,MWh,0.0008,0.9682
ENV-0011779,2023,7,July,Q3,2023-07,FAC-002,Detroit Assembly,USA,North America,Large,950,Renewable Energy,Scope 2,518.101,MWh,0.0052,0.9682
ENV-0011780,2023,7,July,Q3,2023-07,FAC-002,Detroit Assembly,USA,North America,Large,950,Renewable Energy,Scope 2,413.661,MWh,0.0041,0.9682
ENV-0011781,2023,7,July,Q3,2023-07,FAC-002,Detroit Assembly,USA,North America,Large,950,Renewable Energy,Scope 2,534.189,MWh,0.0053,0.9682
ENV-0011782,2023,7,July,Q3,2023-07,FAC-002,Detroit Assembly,USA,North America,Large,950,Renewable Energy,Scope 2,482.277,MWh,0.0048,0.9682
ENV-0011783,2023,7,July,Q3,2023-07,FAC-002,Detroit Assembly,USA,North America,Large,950,Renewable Energy,Scope 2,111.162,MWh,0.0011,0.9682
ENV-0011784,2023,7,July,Q3,2023-07,FAC-002,Detroit Assembly,USA,North America,Large,950,Renewable Energy,Scope 2,327.399,MWh,0.0033,0.9682
ENV-0011785,2023,7,July,Q3,2023-07,FAC-002,Detroit Assembly,USA,North America,Large,950,Water,N/A,4433.176,m3,0.0,0.9682
ENV-0011786,2023,7,July,Q3,2023-07,FAC-002,Detroit Assembly,USA,North America,Large,950,Water,N/A,1031.742,m3,0.0,0.9682
ENV-0011787,2023,7,July,Q3,2023-07,FAC-002,Detroit Assembly,USA,North America,Large,950,Water,N/A,5632.428,m3,0.0,0.9682
ENV-0011788,2023,7,July,Q3,2023-07,FAC-002,Detroit Assembly,USA,North America,Large,950,Water,N/A,1305.608,m3,0.0,0.9682
ENV-0011789,2023,7,July,Q3,2023-07,FAC-002,Detroit Assembly,USA,North America,Large,950,Water,N/A,2207.944,m3,0.0,0.9682
ENV-0011790,2023,7,July,Q3,2023-07,FAC-002,Detroit Assembly,USA,North America,Large,950,Water,N/A,4086.479,m3,0.0,0.9682
ENV-0011791,2023,7,July,Q3,2023-07,FAC-002,Detroit Assembly,USA,North America,Large,950,Water,N/A,6710.803,m3,0.0,0.9682
ENV-0011792,2023,7,July,Q3,2023-07,FAC-002,Detroit Assembly,USA,NORTH AMERICA,Large,950,Water,N/A,3277.42,m3,0.0,0.9682
ENV-0011793,2023,7,July,Q3,2023-07,FAC-002,Detroit Assembly,USA,NORTH AMERICA,Large,950,Water,N/A,1954.762,m3,0.0,0.9682
ENV-0011794,2023,7,July,Q3,2023-07,FAC-002,Detroit Assembly,USA,North America,Large,950,Waste,N/A,52.515,tonnes,0.0,0.9682
ENV-0011795,2023,7,July,Q3,2023-07,FAC-002,Detroit Assembly,USA,North America,Large,950,Waste,N/A,17.926,tonnes,0.0,0.9682
ENV-0011796,2023,7,July,Q3,2023-07,FAC-002,Detroit Assembly,USA,North America,Large,950,Waste,N/A,8.396,tonnes,0.0,0.9682
ENV-0011797,2023,7,July,Q3,2023-07,FAC-002,Detroit Assembly,USA,North America,Large,950,Waste,N/A,32.966,tonnes,0.0,0.9682
ENV-0011798,2023,7,July,Q3,2023-07,FAC-002,Detroit Assembly,USA,North America,Large,950,Waste,N/A,41.786,tonnes,0.0,0.9682
ENV-0011799,2023,7,July,Q3,2023-07,FAC-002,Detroit Assembly,USA,North America,Large,950,Waste,N/A,18.022,tonnes,0.0,0.9682
ENV-0011800,2023,7,July,Q3,2023-07,FAC-002,Detroit Assembly,USA,North America,Large,950,Waste,N/A,43.254,tonnes,0.0,0.9682
ENV-0011801,2023,7,July,Q3,2023-07,FAC-002,Detroit Assembly,USA,North America,Large,950,Waste,N/A,25.966,tonnes,0.0,0.9682
ENV-0011802,2023,7,July,Q3,2023-07,FAC-002,Detroit Assembly,USA,North America,Large,950,Waste,N/A,43.174,tonnes,0.0,0.9682
ENV-0011803,2023,7,July,Q3,2023-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Natural Gas,Scope 1,144.894,GJ,0.2927,0.9507
ENV-0011804,2023,7,July,Q3,2023-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Natural Gas,Scope 1,84.765,GJ,0.1712,0.9507
ENV-0011805,2023,7,July,Q3,2023-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Natural Gas,Scope 1,261.289,GJ,0.5278,0.9507
ENV-0011806,2023,7,July,Q3,2023-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Natural Gas,Scope 1,133.646,GJ,0.27,0.9507
ENV-0011807,2023,7,July,Q3,2023-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Natural Gas,Scope 1,294.535,GJ,0.595,0.9507
ENV-0011808,2023,7,July,Q3,2023-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Natural Gas,Scope 1,291.856,GJ,0.5895,0.9507
ENV-0011809,2023,7,July,Q3,2023-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Diesel,Scope 1,1361.733,litres,3.6494,0.9507
ENV-0011810,2023,7,July,Q3,2023-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Diesel,Scope 1,666.131,litres,1.7852,0.9507
ENV-0011811,2023,7,July,Q3,2023-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Diesel,Scope 1,1286.963,litres,3.4491,0.9507
ENV-0011812,2023,7,July,Q3,2023-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Diesel,Scope 1,1396.936,litres,3.7438,0.9507
ENV-0011813,2023,7,July,Q3,2023-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Diesel,Scope 1,1200.851,litres,3.2183,0.9507
ENV-0011814,2023,7,July,Q3,2023-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Diesel,Scope 1,1742.976,litres,4.6712,0.9507
ENV-0011815,2023,7,July,Q3,2023-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Diesel,Scope 1,994.773,litres,2.666,0.9507
ENV-0011816,2023,7,July,Q3,2023-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Grid Electricity,Scope 2,171.282,MWh,0.0771,0.9507
ENV-0011817,2023,7,July,Q3,2023-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Grid Electricity,Scope 2,166.878,MWh,0.0751,0.9507
ENV-0011818,2023,7,July,Q3,2023-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Grid Electricity,Scope 2,316.282,MWh,0.1423,0.9507
ENV-0011819,2023,7,July,Q3,2023-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Grid Electricity,Scope 2,710.638,MWh,0.3198,0.9507
ENV-0011820,2023,7,July,Q3,2023-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Grid Electricity,Scope 2,448.684,MWh,0.2019,0.9507
ENV-0011821,2023,7,July,Q3,2023-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Grid Electricity,Scope 2,344.43,MWh,0.155,0.9507
ENV-0011822,2023,7,July,Q3,2023-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Grid Electricity,Scope 2,458.135,MWh,0.2062,0.9507
ENV-0011823,2023,7,July,Q3,2023-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Grid Electricity,Scope 2,839.235,MWh,0.3777,0.9507
ENV-0011824,2023,7,July,Q3,2023-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Grid Electricity,Scope 2,687.253,MWh,0.3093,0.9507
ENV-0011825,2023,7,July,Q3,2023-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Grid Electricity,Scope 2,581.315,MWh,0.2616,0.9507
ENV-0011826,2023,7,July,Q3,2023-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Renewable Energy,Scope 2,58.091,MWh,0.0006,0.9507
ENV-0011827,2023,7,July,Q3,2023-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Renewable Energy,Scope 2,268.969,MWh,0.0027,0.9507
ENV-0011828,2023,7,July,Q3,2023-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Renewable Energy,Scope 2,79.388,MWh,0.0008,0.9507
ENV-0011829,2023,7,July,Q3,2023-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Renewable Energy,Scope 2,101.25,MWh,0.001,0.9507
ENV-0011830,2023,7,July,Q3,2023-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Renewable Energy,Scope 2,53.819,MWh,0.0005,0.9507
ENV-0011831,2023,7,July,Q3,2023-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Renewable Energy,Scope 2,129.831,MWh,0.0013,0.9507
ENV-0011832,2023,7,July,Q3,2023-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Renewable Energy,Scope 2,218.421,MWh,0.0022,0.9507
ENV-0011833,2023,7,July,Q3,2023-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Renewable Energy,Scope 2,273.041,MWh,0.0027,0.9507
ENV-0011834,2023,7,July,Q3,2023-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Water,N/A,642.881,m3,0.0,0.9507
ENV-0011835,2023,7,July,Q3,2023-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Water,N/A,887.557,m3,0.0,0.9507
ENV-0011836,2023,7,July,Q3,2023-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Water,N/A,3696.098,m3,0.0,0.9507
ENV-0011837,2023,7,July,Q3,2023-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Water,N/A,2242.466,m3,0.0,0.9507
ENV-0011838,2023,7,July,Q3,2023-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Water,N/A,1459.069,m3,0.0,0.9507
ENV-0011839,2023,7,July,Q3,2023-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Water,N/A,982.411,m3,0.0,0.9507
ENV-0011840,2023,7,July,Q3,2023-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Water,N/A,1139.196,m3,0.0,0.9507
ENV-0011841,2023,7,July,Q3,2023-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Water,N/A,2905.044,m3,0.0,0.9507
ENV-0011842,2023,7,July,Q3,2023-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Water,N/A,1428.64,m3,0.0,0.9507
ENV-0011843,2023,7,July,Q3,2023-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Water,N/A,1381.438,m3,0.0,0.9507
ENV-0011844,2023,7,July,Q3,2023-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Waste,N/A,32.321,tonnes,0.0,0.9507
ENV-0011845,2023,7,July,Q3,2023-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Waste,N/A,18.94,tonnes,0.0,0.9507
ENV-0011846,2023,7,July,Q3,2023-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Waste,N/A,,tonnes,0.0,0.9507
ENV-0011847,2023,7,July,Q3,2023-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Waste,N/A,15.049,tonnes,0.0,0.9507
ENV-0011848,2023,7,July,Q3,2023-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Waste,N/A,16.394,tonnes,0.0,0.9507
ENV-0011849,2023,7,July,Q3,2023-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Waste,N/A,33.286,tonnes,0.0,0.9507
ENV-0011850,2023,7,July,Q3,2023-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Waste,N/A,27.714,tonnes,0.0,0.9507
ENV-0011851,2023,7,July,Q3,2023-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Waste,N/A,29.855,tonnes,0.0,0.9507
ENV-0011852,2023,7,July,Q3,2023-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Waste,N/A,42.985,tonnes,0.0,0.9507
ENV-0011853,2023,7,July,Q3,2023-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Waste,N/A,15.831,tonnes,0.0,0.9507
ENV-0011854,2023,7,July,Q3,2023-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Waste,N/A,,tonnes,0.0,0.9507
ENV-0011855,2023,7,July,Q3,2023-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Waste,N/A,6.266,tonnes,0.0,0.9507
ENV-0011856,2023,7,July,Q3,2023-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Natural Gas,Scope 1,122.576,GJ,0.2476,0.9544
ENV-0011857,2023,7,July,Q3,2023-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Natural Gas,Scope 1,592.776,GJ,1.1974,0.9544
ENV-0011858,2023,7,July,Q3,2023-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Natural Gas,Scope 1,123.101,GJ,0.2487,0.9544
ENV-0011859,2023,7,July,Q3,2023-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Natural Gas,Scope 1,647.928,GJ,1.3088,0.9544
ENV-0011860,2023,7,July,Q3,2023-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Natural Gas,Scope 1,344.602,GJ,0.6961,0.9544
ENV-0011861,2023,7,July,Q3,2023-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Natural Gas,Scope 1,411.642,GJ,0.8315,0.9544
ENV-0011862,2023,7,July,Q3,2023-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Natural Gas,Scope 1,170.256,GJ,0.3439,0.9544
ENV-0011863,2023,7,July,Q3,2023-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Natural Gas,Scope 1,684.334,GJ,1.3824,0.9544
ENV-0011864,2023,7,July,Q3,2023-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Natural Gas,Scope 1,165.453,GJ,0.3342,0.9544
ENV-0011865,2023,7,July,Q3,2023-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Diesel,Scope 1,3566.624,litres,9.5586,0.9544
ENV-0011866,2023,7,July,Q3,2023-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Diesel,Scope 1,2781.837,litres,7.4553,0.9544
ENV-0011867,2023,7,July,Q3,2023-07,FAC-004,Munich Precision Works,Germany,EUROPE,Large,1100,Diesel,Scope 1,1020.669,litres,2.7354,0.9544
ENV-0011868,2023,7,July,Q3,2023-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Diesel,Scope 1,2220.239,litres,5.9502,0.9544
ENV-0011869,2023,7,July,Q3,2023-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Diesel,Scope 1,3918.556,litres,10.5017,0.9544
ENV-0011870,2023,7,July,Q3,2023-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Diesel,Scope 1,3544.129,litres,9.4983,0.9544
ENV-0011871,2023,7,July,Q3,2023-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Diesel,Scope 1,903.975,litres,2.4227,0.9544
ENV-0011872,2023,7,July,Q3,2023-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Diesel,Scope 1,3110.989,litres,8.3375,0.9544
ENV-0011873,2023,7,July,Q3,2023-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Diesel,Scope 1,1491.632,litres,3.9976,0.9544
ENV-0011874,2023,7,July,Q3,2023-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Diesel,Scope 1,629.154,litres,1.6861,0.9544
ENV-0011875,2023,7,July,Q3,2023-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Diesel,Scope 1,1668.978,litres,4.4729,0.9544
ENV-0011876,2023,7,July,Q3,2023-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Grid Electricity,Scope 2,965.471,MWh,0.4345,0.9544
ENV-0011877,2023,7,July,Q3,2023-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Grid Electricity,Scope 2,842.529,MWh,0.3791,0.9544
ENV-0011878,2023,7,July,Q3,2023-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Grid Electricity,Scope 2,1592.72,MWh,0.7167,0.9544
ENV-0011879,2023,7,July,Q3,2023-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Grid Electricity,Scope 2,645.981,MWh,0.2907,0.9544
ENV-0011880,2023,7,July,Q3,2023-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Grid Electricity,Scope 2,1127.063,MWh,0.5072,0.9544
ENV-0011881,2023,7,July,Q3,2023-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Grid Electricity,Scope 2,1415.375,MWh,0.6369,0.9544
ENV-0011882,2023,7,July,Q3,2023-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Grid Electricity,Scope 2,1543.675,MWh,0.6947,0.9544
ENV-0011883,2023,7,July,Q3,2023-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Grid Electricity,Scope 2,1115.389,MWh,0.5019,0.9544
ENV-0011884,2023,7,July,Q3,2023-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Grid Electricity,Scope 2,297.937,MWh,0.1341,0.9544
ENV-0011885,2023,7,July,Q3,2023-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Renewable Energy,Scope 2,416.45,MWh,0.0042,0.9544
ENV-0011886,2023,7,July,Q3,2023-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Renewable Energy,Scope 2,223.446,MWh,0.0022,0.9544
ENV-0011887,2023,7,July,Q3,2023-07,FAC-004,Munich Precision Works,Germany,EUROPE,Large,1100,Renewable Energy,Scope 2,274.936,MWh,0.0027,0.9544
ENV-0011888,2023,7,July,Q3,2023-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Renewable Energy,Scope 2,361.954,MWh,0.0036,0.9544
ENV-0011889,2023,7,July,Q3,2023-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Renewable Energy,Scope 2,216.829,MWh,0.0022,0.9544
ENV-0011890,2023,7,July,Q3,2023-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Renewable Energy,Scope 2,276.705,MWh,0.0028,0.9544
ENV-0011891,2023,7,July,Q3,2023-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Renewable Energy,Scope 2,462.93,MWh,0.0046,0.9544
ENV-0011892,2023,7,July,Q3,2023-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Renewable Energy,Scope 2,282.751,MWh,0.0028,0.9544
ENV-0011893,2023,7,July,Q3,2023-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Renewable Energy,Scope 2,284.903,MWh,0.0028,0.9544
ENV-0011894,2023,7,July,Q3,2023-07,FAC-004,Munich Precision Works,Germany,EUROPE,Large,1100,Renewable Energy,Scope 2,256.944,MWh,0.0026,0.9544
ENV-0011895,2023,7,July,Q3,2023-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Renewable Energy,Scope 2,375.307,MWh,0.0038,0.9544
ENV-0011896,2023,7,July,Q3,2023-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Renewable Energy,Scope 2,353.322,MWh,0.0035,0.9544
ENV-0011897,2023,7,July,Q3,2023-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Water,N/A,,m3,0.0,0.9544
ENV-0011898,2023,7,July,Q3,2023-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Water,N/A,4554.924,m3,0.0,0.9544
ENV-0011899,2023,7,July,Q3,2023-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Water,N/A,1406.316,m3,0.0,0.9544
ENV-0011900,2023,7,July,Q3,2023-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Water,N/A,1725.093,m3,0.0,0.9544
ENV-0011901,2023,7,July,Q3,2023-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Water,N/A,2777.75,m3,0.0,0.9544
ENV-0011902,2023,7,July,Q3,2023-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Water,N/A,6153.865,m3,0.0,0.9544
ENV-0011903,2023,7,July,Q3,2023-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Waste,N/A,10.679,tonnes,0.0,0.9544
ENV-0011904,2023,7,July,Q3,2023-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Waste,N/A,27.973,tonnes,0.0,0.9544
ENV-0011905,2023,7,July,Q3,2023-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Waste,N/A,62.47,tonnes,0.0,0.9544
ENV-0011906,2023,7,July,Q3,2023-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Waste,N/A,23.968,tonnes,0.0,0.9544
ENV-0011907,2023,7,July,Q3,2023-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Waste,N/A,21.007,tonnes,0.0,0.9544
ENV-0011908,2023,7,July,Q3,2023-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Waste,N/A,47.07,tonnes,0.0,0.9544
ENV-0011909,2023,7,July,Q3,2023-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Waste,N/A,43.972,tonnes,0.0,0.9544
ENV-0011910,2023,7,July,Q3,2023-07,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Natural Gas,Scope 1,322.763,GJ,0.652,0.9184
ENV-0011911,2023,7,July,Q3,2023-07,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Natural Gas,Scope 1,493.928,GJ,0.9977,0.9184
ENV-0011912,2023,7,July,Q3,2023-07,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Natural Gas,Scope 1,245.643,GJ,0.4962,0.9184
ENV-0011913,2023,7,July,Q3,2023-07,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Natural Gas,Scope 1,435.945,GJ,0.8806,0.9184
ENV-0011914,2023,7,July,Q3,2023-07,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Natural Gas,Scope 1,143.198,GJ,0.2893,0.9184
ENV-0011915,2023,7,July,Q3,2023-07,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Natural Gas,Scope 1,202.155,GJ,0.4084,0.9184
ENV-0011916,2023,7,July,Q3,2023-07,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Natural Gas,Scope 1,287.745,GJ,0.5812,0.9184
ENV-0011917,2023,7,July,Q3,2023-07,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Natural Gas,Scope 1,326.184,GJ,0.6589,0.9184
ENV-0011918,2023,7,July,Q3,2023-07,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Diesel,Scope 1,1778.675,litres,4.7668,0.9184
ENV-0011919,2023,7,July,Q3,2023-07,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Diesel,Scope 1,2191.563,litres,5.8734,0.9184
ENV-0011920,2023,7,July,Q3,2023-07,FAC-005,Stuttgart Engineering,Germany,EUROPE,Medium,750,Diesel,Scope 1,869.8,litres,2.3311,0.9184
ENV-0011921,2023,7,July,Q3,2023-07,FAC-005,Stuttgart Engineering,Germany,EUROPE,Medium,750,Diesel,Scope 1,741.497,litres,1.9872,0.9184
ENV-0011922,2023,7,July,Q3,2023-07,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Diesel,Scope 1,1834.875,litres,4.9175,0.9184
ENV-0011923,2023,7,July,Q3,2023-07,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Diesel,Scope 1,1393.084,litres,3.7335,0.9184
ENV-0011924,2023,7,July,Q3,2023-07,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Diesel,Scope 1,463.377,litres,1.2419,0.9184
ENV-0011925,2023,7,July,Q3,2023-07,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Diesel,Scope 1,1436.496,litres,3.8498,0.9184
ENV-0011926,2023,7,July,Q3,2023-07,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Diesel,Scope 1,1478.028,litres,3.9611,0.9184
ENV-0011927,2023,7,July,Q3,2023-07,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Diesel,Scope 1,2554.935,litres,6.8472,0.9184
ENV-0011928,2023,7,July,Q3,2023-07,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Grid Electricity,Scope 2,704.013,MWh,0.3168,0.9184
ENV-0011929,2023,7,July,Q3,2023-07,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Grid Electricity,Scope 2,679.502,MWh,0.3058,0.9184
ENV-0011930,2023,7,July,Q3,2023-07,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Grid Electricity,Scope 2,1014.546,MWh,0.4565,0.9184
ENV-0011931,2023,7,July,Q3,2023-07,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Grid Electricity,Scope 2,664.797,MWh,0.2992,0.9184
ENV-0011932,2023,7,July,Q3,2023-07,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Grid Electricity,Scope 2,750.66,MWh,0.3378,0.9184
ENV-0011933,2023,7,July,Q3,2023-07,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Grid Electricity,Scope 2,457.091,MWh,0.2057,0.9184
ENV-0011934,2023,7,July,Q3,2023-07,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Grid Electricity,Scope 2,1081.556,MWh,0.4867,0.9184
ENV-0011935,2023,7,July,Q3,2023-07,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Renewable Energy,Scope 2,252.569,MWh,0.0025,0.9184
ENV-0011936,2023,7,July,Q3,2023-07,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Renewable Energy,Scope 2,230.975,MWh,0.0023,0.9184
ENV-0011937,2023,7,July,Q3,2023-07,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Renewable Energy,Scope 2,173.388,MWh,0.0017,0.9184
ENV-0011938,2023,7,July,Q3,2023-07,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Renewable Energy,Scope 2,346.365,MWh,0.0035,0.9184
ENV-0011939,2023,7,July,Q3,2023-07,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Renewable Energy,Scope 2,298.749,MWh,0.003,0.9184
