record_id,year,month,month_name,quarter,fiscal_period,facility_id,facility_name,country,region,policy_area,board_independence_pct,policy_compliance_pct,total_audit_findings,resolved_findings,open_findings,avg_resolution_days,whistleblower_per_1k,data_breach_incidents,regulatory_fines_usd,compliance_training_pct,board_status,compliance_status,resolution_status,fine_flag
GOV-0002374,2023,8,August,Q3,2023-08-01,FAC-010,Singapore Distribution,Singapore,Asia Pacific,Health & Safety,49.2,84.74,3,2,1,35.5,3.3,0,71869.62,79.81,Below Target,Non-Compliant,Slightly Delayed,True
GOV-0002375,2023,8,August,Q3,2023-08-01,FAC-010,Singapore Distribution,Singapore,Asia Pacific,Human Rights,50.37,84.74,3,2,1,42.8,3.34,0,0.0,82.45,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0002376,2023,8,August,Q3,2023-08-01,FAC-010,Singapore Distribution,Singapore,Asia Pacific,Whistleblower,51.23,86.79,3,2,1,44.3,3.13,0,0.0,80.22,Below Target,Near Compliant,Slightly Delayed,False
GOV-0002377,2023,8,August,Q3,2023-08-01,FAC-010,Singapore Distribution,Singapore,Asia Pacific,Code of Conduct,49.34,87.29,4,3,1,51.3,3.24,0,0.0,75.33,Below Target,Near Compliant,Significantly Delayed,False
GOV-0002378,2023,8,August,Q3,2023-08-01,FAC-010,Singapore Distribution,Singapore,Asia Pacific,Conflict of Interest,49.56,85.11,3,2,1,44.4,3.2,0,0.0,78.44,Below Target,Near Compliant,Slightly Delayed,False
GOV-0002379,2023,8,August,Q3,2023-08-01,FAC-010,Singapore Distribution,Singapore,Asia Pacific,Supplier Standards,53.28,84.91,4,3,1,39.9,3.36,0,0.0,79.46,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0002380,2023,8,August,Q3,2023-08-01,FAC-010,Singapore Distribution,Singapore,Asia Pacific,Information Security,50.08,85.43,0,0,0,40.9,2.97,0,0.0,82.84,Below Target,Near Compliant,Slightly Delayed,False
GOV-0002381,2023,8,August,Q3,2023-08-01,FAC-011,Monterrey Plant,Mexico,Latin America,Anti-Corruption,48.25,87.01,0,0,0,46.8,2.89,0,136679.95,76.47,Below Target,Near Compliant,Significantly Delayed,True
GOV-0002382,2023,8,August,Q3,2023-08-01,FAC-011,Monterrey Plant,Mexico,Latin America,Data Privacy,51.81,84.89,5,4,1,48.6,3.24,0,0.0,78.82,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0002383,2023,8,August,Q3,2023-08-01,FAC-011,Monterrey Plant,Mexico,Latin America,Environmental,50.44,83.76,2,1,1,45.0,3.19,0,0.0,76.49,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0002384,2023,8,August,Q3,2023-08-01,FAC-011,Monterrey Plant,Mexico,Latin America,Health & Safety,50.33,87.73,1,0,1,40.4,3.31,0,0.0,81.07,Below Target,Near Compliant,Slightly Delayed,False
GOV-0002385,2023,8,August,Q3,2023-08-01,FAC-011,Monterrey Plant,Mexico,Latin America,Human Rights,49.65,85.04,4,2,2,46.5,3.5,0,0.0,78.3,Below Target,Near Compliant,Significantly Delayed,False
GOV-0002386,2023,8,August,Q3,2023-08-01,FAC-011,Monterrey Plant,Mexico,Latin America,Whistleblower,48.97,85.71,2,1,1,46.3,2.91,0,0.0,81.34,Below Target,Near Compliant,Significantly Delayed,False
GOV-0002387,2023,8,August,Q3,2023-08-01,FAC-011,Monterrey Plant,Mexico,Latin America,Code of Conduct,51.12,85.03,1,0,1,42.5,3.26,0,0.0,80.5,Below Target,Near Compliant,Slightly Delayed,False
GOV-0002388,2023,8,August,Q3,2023-08-01,FAC-011,Monterrey Plant,Mexico,Latin America,Conflict of Interest,48.34,84.32,1,0,1,48.6,3.26,0,0.0,78.14,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0002389,2023,8,August,Q3,2023-08-01,FAC-011,Monterrey Plant,Mexico,Latin America,Supplier Standards,47.47,84.35,3,2,1,43.6,3.59,0,0.0,81.05,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0002390,2023,8,August,Q3,2023-08-01,FAC-011,Monterrey Plant,Mexico,Latin America,Information Security,48.67,86.06,2,1,1,44.6,2.77,1,0.0,79.5,Below Target,Near Compliant,Slightly Delayed,False
GOV-0002391,2023,8,August,Q3,2023-08-01,FAC-012,Sao Paulo Operations,Brazil,Latin America,Anti-Corruption,47.51,85.43,2,1,1,45.1,3.52,0,0.0,82.09,Below Target,Near Compliant,Significantly Delayed,False
GOV-0002392,2023,8,August,Q3,2023-08-01,FAC-012,Sao Paulo Operations,Brazil,Latin America,Data Privacy,52.1,84.15,5,3,2,47.1,3.48,0,0.0,81.07,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0002393,2023,8,August,Q3,2023-08-01,FAC-012,Sao Paulo Operations,Brazil,Latin America,Environmental,47.79,86.04,4,3,1,45.4,3.81,0,0.0,81.72,Below Target,Near Compliant,Significantly Delayed,False
GOV-0002394,2023,8,August,Q3,2023-08-01,FAC-012,Sao Paulo Operations,Brazil,Latin America,Health & Safety,50.36,87.66,2,1,1,42.7,2.99,0,0.0,79.59,Below Target,Near Compliant,Slightly Delayed,False
GOV-0002395,2023,8,August,Q3,2023-08-01,FAC-012,Sao Paulo Operations,Brazil,Latin America,Human Rights,45.87,85.01,5,3,2,43.5,2.87,0,0.0,81.8,Below Target,Near Compliant,Slightly Delayed,False
GOV-0002396,2023,8,August,Q3,2023-08-01,FAC-012,Sao Paulo Operations,Brazil,Latin America,Whistleblower,48.94,84.53,1,0,1,46.3,3.36,0,0.0,78.33,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0002397,2023,8,August,Q3,2023-08-01,FAC-012,Sao Paulo Operations,Brazil,Latin America,Code of Conduct,47.78,84.24,4,2,2,42.2,3.39,0,0.0,78.59,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0002398,2023,8,August,Q3,2023-08-01,FAC-012,Sao Paulo Operations,Brazil,Latin America,Conflict of Interest,51.44,84.0,3,2,1,43.2,2.8,0,0.0,78.33,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0002399,2023,8,August,Q3,2023-08-01,FAC-012,Sao Paulo Operations,Brazil,Latin America,Supplier Standards,52.79,81.55,5,3,2,47.8,3.26,0,0.0,81.41,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0002400,2023,8,August,Q3,2023-08-01,FAC-012,Sao Paulo Operations,Brazil,Latin America,Information Security,50.19,88.99,4,2,2,36.8,3.15,0,0.0,79.52,Below Target,Near Compliant,Slightly Delayed,False
GOV-0002401,2023,9,September,Q3,2023-09-01,FAC-001,Chicago Main Plant,USA,North America,Anti-Corruption,49.32,85.13,5,3,2,45.7,3.47,0,0.0,76.39,Below Target,Near Compliant,Significantly Delayed,False
GOV-0002402,2023,9,September,Q3,2023-09-01,FAC-001,Chicago Main Plant,USA,North America,Data Privacy,49.3,85.44,1,0,1,43.7,3.09,0,0.0,79.36,Below Target,Near Compliant,Slightly Delayed,False
GOV-0002403,2023,9,September,Q3,2023-09-01,FAC-001,Chicago Main Plant,USA,North America,Environmental,51.33,83.39,1,0,1,45.8,3.33,0,0.0,77.72,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0002404,2023,9,September,Q3,2023-09-01,FAC-001,Chicago Main Plant,USA,North America,Health & Safety,49.43,81.37,0,0,0,44.9,3.44,0,0.0,80.02,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0002405,2023,9,September,Q3,2023-09-01,FAC-001,Chicago Main Plant,USA,North America,Human Rights,48.99,83.84,1,0,1,42.5,3.18,0,0.0,75.3,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0002406,2023,9,September,Q3,2023-09-01,FAC-001,Chicago Main Plant,USA,North America,Whistleblower,49.13,81.56,3,2,1,44.3,3.11,1,0.0,80.14,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0002407,2023,9,September,Q3,2023-09-01,FAC-001,Chicago Main Plant,USA,North America,Code of Conduct,49.07,83.1,2,1,1,44.2,3.38,0,0.0,82.36,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0002408,2023,9,September,Q3,2023-09-01,FAC-001,Chicago Main Plant,USA,North America,Conflict of Interest,48.06,86.5,5,4,1,47.5,3.12,0,0.0,79.66,Below Target,Near Compliant,Significantly Delayed,False
GOV-0002409,2023,9,September,Q3,2023-09-01,FAC-001,Chicago Main Plant,USA,North America,Supplier Standards,49.24,81.84,1,0,1,44.0,3.17,0,0.0,80.92,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0002410,2023,9,September,Q3,2023-09-01,FAC-001,Chicago Main Plant,USA,North America,Information Security,47.07,82.07,1,0,1,43.1,3.23,0,0.0,78.77,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0002411,2023,9,September,Q3,2023-09-01,FAC-002,Detroit Assembly,USA,North America,Anti-Corruption,50.45,84.27,2,1,1,41.0,3.08,0,0.0,81.32,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0002412,2023,9,September,Q3,2023-09-01,FAC-002,Detroit Assembly,USA,North America,Data Privacy,52.48,86.95,0,0,0,42.1,3.27,0,0.0,78.73,Below Target,Near Compliant,Slightly Delayed,False
GOV-0002413,2023,9,September,Q3,2023-09-01,FAC-002,Detroit Assembly,USA,North America,Environmental,49.68,85.32,3,2,1,43.8,3.37,0,0.0,80.62,Below Target,Near Compliant,Slightly Delayed,False
GOV-0002414,2023,9,September,Q3,2023-09-01,FAC-002,Detroit Assembly,USA,North America,Health & Safety,50.92,84.26,5,4,1,43.3,3.31,0,0.0,78.03,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0002415,2023,9,September,Q3,2023-09-01,FAC-002,Detroit Assembly,USA,North America,Human Rights,48.28,81.39,5,3,2,48.2,3.3,0,0.0,77.75,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0002416,2023,9,September,Q3,2023-09-01,FAC-002,Detroit Assembly,USA,North America,Whistleblower,49.11,85.56,4,3,1,45.9,3.68,0,0.0,77.51,Below Target,Near Compliant,Significantly Delayed,False
GOV-0002417,2023,9,September,Q3,2023-09-01,FAC-002,Detroit Assembly,USA,North America,Code of Conduct,50.85,85.37,0,0,0,42.4,3.52,0,0.0,81.2,Below Target,Near Compliant,Slightly Delayed,False
GOV-0002418,2023,9,September,Q3,2023-09-01,FAC-002,Detroit Assembly,USA,North America,Conflict of Interest,53.67,84.81,3,2,1,39.7,3.23,0,0.0,79.38,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0002419,2023,9,September,Q3,2023-09-01,FAC-002,Detroit Assembly,USA,North America,Supplier Standards,48.23,85.03,0,0,0,41.3,3.19,0,0.0,79.25,Below Target,Near Compliant,Slightly Delayed,False
GOV-0002420,2023,9,September,Q3,2023-09-01,FAC-002,Detroit Assembly,USA,North America,Information Security,46.95,85.96,4,3,1,46.4,3.21,0,0.0,79.07,Below Target,Near Compliant,Significantly Delayed,False
GOV-0002421,2023,9,September,Q3,2023-09-01,FAC-003,Toronto Operations,Canada,North America,Anti-Corruption,49.01,84.1,5,3,2,45.6,3.2,0,0.0,81.15,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0002422,2023,9,September,Q3,2023-09-01,FAC-003,Toronto Operations,Canada,North America,Data Privacy,51.8,84.51,0,0,0,40.7,3.3,0,0.0,77.95,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0002423,2023,9,September,Q3,2023-09-01,FAC-003,Toronto Operations,Canada,North America,Environmental,49.76,85.98,4,3,1,32.5,2.91,0,0.0,83.18,Below Target,Near Compliant,Slightly Delayed,False
GOV-0002424,2023,9,September,Q3,2023-09-01,FAC-003,Toronto Operations,Canada,North America,Health & Safety,47.53,83.8,3,2,1,41.6,3.43,0,0.0,82.55,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0002425,2023,9,September,Q3,2023-09-01,FAC-003,Toronto Operations,Canada,North America,Human Rights,47.19,84.0,5,3,2,45.6,3.53,0,0.0,79.85,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0002426,2023,9,September,Q3,2023-09-01,FAC-003,Toronto Operations,Canada,North America,Whistleblower,49.88,82.96,1,0,1,40.5,3.32,0,0.0,77.66,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0002427,2023,9,September,Q3,2023-09-01,FAC-003,Toronto Operations,Canada,North America,Code of Conduct,47.98,83.6,0,0,0,36.2,3.13,1,0.0,77.36,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0002428,2023,9,September,Q3,2023-09-01,FAC-003,Toronto Operations,Canada,North America,Conflict of Interest,49.87,84.26,4,3,1,47.7,3.68,0,0.0,78.91,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0002429,2023,9,September,Q3,2023-09-01,FAC-003,Toronto Operations,Canada,North America,Supplier Standards,52.23,85.46,4,3,1,44.3,3.35,0,0.0,81.76,Below Target,Near Compliant,Slightly Delayed,False
GOV-0002430,2023,9,September,Q3,2023-09-01,FAC-003,Toronto Operations,Canada,North America,Information Security,50.02,85.38,5,3,2,41.3,3.27,0,0.0,78.54,Below Target,Near Compliant,Slightly Delayed,False
GOV-0002431,2023,9,September,Q3,2023-09-01,FAC-004,Munich Precision Works,Germany,Europe,Anti-Corruption,49.85,81.49,0,0,0,50.0,3.44,0,0.0,80.21,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0002432,2023,9,September,Q3,2023-09-01,FAC-004,Munich Precision Works,Germany,Europe,Data Privacy,49.8,84.51,3,2,1,36.2,3.23,0,0.0,81.57,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0002433,2023,9,September,Q3,2023-09-01,FAC-004,Munich Precision Works,Germany,Europe,Environmental,47.22,86.02,5,3,2,43.1,3.12,1,0.0,78.35,Below Target,Near Compliant,Slightly Delayed,False
GOV-0002434,2023,9,September,Q3,2023-09-01,FAC-004,Munich Precision Works,Germany,Europe,Health & Safety,49.3,83.21,0,0,0,44.8,3.23,0,0.0,81.78,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0002435,2023,9,September,Q3,2023-09-01,FAC-004,Munich Precision Works,Germany,Europe,Human Rights,49.57,84.92,2,1,1,49.9,3.49,0,0.0,80.06,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0002436,2023,9,September,Q3,2023-09-01,FAC-004,Munich Precision Works,Germany,Europe,Whistleblower,53.39,81.52,4,3,1,46.4,3.25,0,0.0,76.81,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0002437,2023,9,September,Q3,2023-09-01,FAC-004,Munich Precision Works,Germany,Europe,Code of Conduct,54.56,84.97,2,1,1,45.0,3.48,0,0.0,79.55,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0002438,2023,9,September,Q3,2023-09-01,FAC-004,Munich Precision Works,Germany,Europe,Conflict of Interest,51.26,82.84,2,1,1,37.4,3.38,0,0.0,80.71,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0002439,2023,9,September,Q3,2023-09-01,FAC-004,Munich Precision Works,Germany,Europe,Supplier Standards,47.31,84.82,3,2,1,44.6,2.87,0,0.0,77.56,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0002440,2023,9,September,Q3,2023-09-01,FAC-004,Munich Precision Works,Germany,Europe,Information Security,49.65,83.51,4,2,2,42.3,3.75,0,0.0,80.81,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0002441,2023,9,September,Q3,2023-09-01,FAC-005,Stuttgart Engineering,Germany,Europe,Anti-Corruption,49.44,83.25,1,0,1,42.7,3.27,0,0.0,77.54,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0002442,2023,9,September,Q3,2023-09-01,FAC-005,Stuttgart Engineering,Germany,Europe,Data Privacy,51.41,85.4,0,0,0,49.5,3.53,0,0.0,76.33,Below Target,Near Compliant,Significantly Delayed,False
GOV-0002443,2023,9,September,Q3,2023-09-01,FAC-005,Stuttgart Engineering,Germany,Europe,Environmental,48.68,84.33,1,0,1,43.0,3.36,0,0.0,82.03,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0002444,2023,9,September,Q3,2023-09-01,FAC-005,Stuttgart Engineering,Germany,Europe,Health & Safety,49.54,84.75,0,0,0,40.2,3.33,0,0.0,75.84,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0002445,2023,9,September,Q3,2023-09-01,FAC-005,Stuttgart Engineering,Germany,Europe,Human Rights,47.74,84.43,3,2,1,41.9,2.95,0,0.0,78.67,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0002446,2023,9,September,Q3,2023-09-01,FAC-005,Stuttgart Engineering,Germany,Europe,Whistleblower,51.15,84.66,0,0,0,45.4,3.26,0,0.0,79.37,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0002447,2023,9,September,Q3,2023-09-01,FAC-005,Stuttgart Engineering,Germany,Europe,Code of Conduct,48.48,84.59,1,0,1,48.0,3.12,0,0.0,77.38,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0002448,2023,9,September,Q3,2023-09-01,FAC-005,Stuttgart Engineering,Germany,Europe,Conflict of Interest,51.5,85.76,4,3,1,48.8,3.08,0,0.0,80.1,Below Target,Near Compliant,Significantly Delayed,False
GOV-0002449,2023,9,September,Q3,2023-09-01,FAC-005,Stuttgart Engineering,Germany,Europe,Supplier Standards,51.59,85.54,4,2,2,38.9,3.05,0,0.0,79.78,Below Target,Near Compliant,Slightly Delayed,False
GOV-0002450,2023,9,September,Q3,2023-09-01,FAC-005,Stuttgart Engineering,Germany,Europe,Information Security,49.68,84.09,2,1,1,45.9,2.78,0,0.0,78.9,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0002451,2023,9,September,Q3,2023-09-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Anti-Corruption,48.54,81.94,2,1,1,45.0,2.78,0,0.0,82.26,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0002452,2023,9,September,Q3,2023-09-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Data Privacy,48.13,81.21,1,0,1,44.2,3.22,0,0.0,77.43,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0002453,2023,9,September,Q3,2023-09-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Environmental,50.19,85.97,1,0,1,49.3,3.38,0,0.0,79.32,Below Target,Near Compliant,Significantly Delayed,False
GOV-0002454,2023,9,September,Q3,2023-09-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Health & Safety,48.71,84.91,3,2,1,46.3,2.97,0,0.0,78.18,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0002455,2023,9,September,Q3,2023-09-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Human Rights,44.49,85.59,0,0,0,45.9,3.24,0,0.0,81.16,Below Target,Near Compliant,Significantly Delayed,False
GOV-0002456,2023,9,September,Q3,2023-09-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Whistleblower,50.97,83.22,0,0,0,45.3,3.42,0,0.0,79.08,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0002457,2023,9,September,Q3,2023-09-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Code of Conduct,51.5,84.89,0,0,0,35.9,3.3,0,0.0,83.01,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0002458,2023,9,September,Q3,2023-09-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Conflict of Interest,51.67,87.53,0,0,0,44.2,3.17,0,0.0,78.32,Below Target,Near Compliant,Slightly Delayed,False
GOV-0002459,2023,9,September,Q3,2023-09-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Supplier Standards,50.45,86.17,2,1,1,45.0,3.27,0,0.0,77.36,Below Target,Near Compliant,Slightly Delayed,False
GOV-0002460,2023,9,September,Q3,2023-09-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Information Security,48.09,83.4,0,0,0,42.7,3.51,0,0.0,79.28,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0002461,2023,9,September,Q3,2023-09-01,FAC-007,Lyon Components,France,Europe,Anti-Corruption,48.88,83.76,2,1,1,49.9,3.48,0,0.0,82.87,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0002462,2023,9,September,Q3,2023-09-01,FAC-007,Lyon Components,France,Europe,Data Privacy,49.04,85.61,5,3,2,45.5,3.15,0,0.0,81.0,Below Target,Near Compliant,Significantly Delayed,False
GOV-0002463,2023,9,September,Q3,2023-09-01,FAC-007,Lyon Components,France,Europe,Environmental,49.94,86.71,1,0,1,37.5,3.07,0,0.0,77.54,Below Target,Near Compliant,Slightly Delayed,False
GOV-0002464,2023,9,September,Q3,2023-09-01,FAC-007,Lyon Components,France,Europe,Health & Safety,48.13,85.85,2,1,1,42.4,3.33,0,0.0,79.32,Below Target,Near Compliant,Slightly Delayed,False
GOV-0002465,2023,9,September,Q3,2023-09-01,FAC-007,Lyon Components,France,Europe,Human Rights,50.62,80.54,1,0,1,49.9,3.46,0,0.0,80.46,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0002466,2023,9,September,Q3,2023-09-01,FAC-007,Lyon Components,France,Europe,Whistleblower,52.33,84.31,3,2,1,49.6,3.56,0,0.0,78.75,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0002467,2023,9,September,Q3,2023-09-01,FAC-007,Lyon Components,France,Europe,Code of Conduct,49.21,85.87,3,2,1,46.6,3.29,0,0.0,76.39,Below Target,Near Compliant,Significantly Delayed,False
GOV-0002468,2023,9,September,Q3,2023-09-01,FAC-007,Lyon Components,France,Europe,Conflict of Interest,48.21,83.19,1,0,1,42.4,3.02,0,0.0,79.71,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0002469,2023,9,September,Q3,2023-09-01,FAC-007,Lyon Components,France,Europe,Supplier Standards,48.81,86.4,2,1,1,41.9,3.27,0,0.0,79.39,Below Target,Near Compliant,Slightly Delayed,False
GOV-0002470,2023,9,September,Q3,2023-09-01,FAC-007,Lyon Components,France,Europe,Information Security,49.33,83.98,5,4,1,48.2,3.2,0,0.0,78.75,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0002471,2023,9,September,Q3,2023-09-01,FAC-008,Shanghai Manufacturing,China,Asia Pacific,Anti-Corruption,45.95,84.74,1,0,1,48.4,3.16,0,0.0,80.04,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0002472,2023,9,September,Q3,2023-09-01,FAC-008,Shanghai Manufacturing,China,Asia Pacific,Data Privacy,46.24,85.45,4,2,2,47.3,3.14,0,0.0,80.44,Below Target,Near Compliant,Significantly Delayed,False
GOV-0002473,2023,9,September,Q3,2023-09-01,FAC-008,Shanghai Manufacturing,China,Asia Pacific,Environmental,53.96,86.67,0,0,0,40.3,3.3,0,0.0,78.07,Below Target,Near Compliant,Slightly Delayed,False
GOV-0002474,2023,9,September,Q3,2023-09-01,FAC-008,Shanghai Manufacturing,China,Asia Pacific,Health & Safety,51.06,83.21,0,0,0,45.6,3.15,0,0.0,77.8,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0002475,2023,9,September,Q3,2023-09-01,FAC-008,Shanghai Manufacturing,China,Asia Pacific,Human Rights,51.3,83.03,1,0,1,40.5,3.5,0,0.0,75.85,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0002476,2023,9,September,Q3,2023-09-01,FAC-008,Shanghai Manufacturing,China,Asia Pacific,Whistleblower,49.86,84.54,3,1,2,44.3,3.21,0,0.0,78.39,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0002477,2023,9,September,Q3,2023-09-01,FAC-008,Shanghai Manufacturing,China,Asia Pacific,Code of Conduct,50.57,84.21,0,0,0,43.7,2.96,0,0.0,77.29,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0002478,2023,9,September,Q3,2023-09-01,FAC-008,Shanghai Manufacturing,China,Asia Pacific,Conflict of Interest,54.29,84.27,4,3,1,38.0,3.07,0,0.0,79.9,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0002479,2023,9,September,Q3,2023-09-01,FAC-008,Shanghai Manufacturing,China,Asia Pacific,Supplier Standards,49.16,87.91,5,3,2,44.5,3.17,0,0.0,76.54,Below Target,Near Compliant,Slightly Delayed,False
GOV-0002480,2023,9,September,Q3,2023-09-01,FAC-008,Shanghai Manufacturing,China,Asia Pacific,Information Security,47.04,83.19,1,0,1,51.0,3.02,0,0.0,81.22,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0002481,2023,9,September,Q3,2023-09-01,FAC-009,Bangalore Tech Centre,India,Asia Pacific,Anti-Corruption,43.0,84.92,2,1,1,47.0,3.26,0,0.0,78.38,Below Target,Non-Compliant,Significantly Delayed,False
